route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id
4-L9,21_Samedi,4-L9-R-2,21-L9-1-A-121500,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-123500,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-4-A-123600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-5-A-125100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-1-A-125800,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-3-A-130600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-131800,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-4-A-132100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-5-A-133500,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-6-A-133600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-R-2,21-L9-1-A-135100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-3-A-135100,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-140600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-4-A-140600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-5-A-142100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-6-A-142100,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-3-A-143600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-1-A-143600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-4-A-145100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-145100,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-6-A-150600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-5-A-150600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-1-A-152100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-3-A-152100,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-153600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-4-A-153600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-5-A-155100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-6-A-155100,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-3-A-160600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-1-A-160600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-162000,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-4-A-162100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-5-A-163500,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-6-A-163600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-3-A-165000,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-1-A-165100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-4-A-170500,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-170600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-6-A-172000,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-5-A-172100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-1-A-173500,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-3-A-173600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-175000,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-4-A-175100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-5-A-180500,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-6-A-180600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-3-A-182000,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-1-A-182100,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-183600,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-4-A-183600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-A-11,21-L9-6-A-185300,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-5-A-185500,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-1-A-191200,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-4-A-191700,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-193300,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-6-A-194000,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-4-A-195900,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-201500,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-6-A-202900,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-4-A-204300,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-210600,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-6-A-211300,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-6-A-215200,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-220400,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-224400,Toison d'Or,,0
4-L9,21_Samedi,4-L9-R-2,21-L9-2-A-232300,Monge Cité de la gastronomie,,1
4-L9,21_Samedi,4-L9-A-11,21-L9-2-A-240500,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-1-B-065800,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-2-B-070000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-3-B-072000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-1-B-073100,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-2-B-075000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-3-B-080000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-1-B-082000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-2-B-083000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-3-B-085000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-1-B-090000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-2-B-092000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-3-B-093000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-1-B-095000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-2-B-100000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-3-B-102000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-1-B-103000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-2-B-105000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-3-B-110000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-1-B-112000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-2-B-113000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-3-B-115000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-1-B-120000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-4-B-122000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-5-B-123000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-1-B-124800,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-4-B-130000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-5-B-131100,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-7-B-133000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-6-B-133200,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-5-B-135200,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-4-B-135900,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-6-B-141400,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-7-B-141600,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-4-B-143600,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-5-B-143800,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-7-B-145800,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-6-B-150000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-5-B-152000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-4-B-152200,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-6-B-154200,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-7-B-154400,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-4-B-160400,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-5-B-160600,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-7-B-162600,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-6-B-162800,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-5-B-164800,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-4-B-165000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-6-B-171000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-7-B-171200,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-4-B-173200,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-5-B-173400,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-7-B-175400,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-6-B-175600,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-9-B-181600,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-8-B-181800,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-6-B-183800,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-7-B-184000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-R-2,22-L9-9-B-190000,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-8-B-190300,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-A-11,22-L9-7-B-192200,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-6-B-192400,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-9-B-194300,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-8-B-195200,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-6-B-200700,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-9-B-202200,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-8-B-203000,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-6-B-204300,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-9-B-210700,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-8-B-211300,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-8-B-215300,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-9-B-220400,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-9-B-224500,Toison d'Or,,0
4-L9,22_Dimanche,4-L9-R-2,22-L9-9-B-232300,Monge Cité de la gastronomie,,1
4-L9,22_Dimanche,4-L9-A-11,22-L9-9-B-240600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-050200,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-052400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-053800,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-054900,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-060400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-061300,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-063000,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-063400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-064600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-065200,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-065900,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-070500,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-071100,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-071700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-072400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-072900,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-073600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-074100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-074900,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-075400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-080000,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-080600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-081200,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-082000,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-082500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-083300,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-083800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-084600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-085100,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-085900,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-090500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-091200,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-091800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-092500,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-093200,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-093800,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-094500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-095100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-095800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-100300,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-101100,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-101600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-102400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-102900,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-103600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-104200,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-105000,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-105500,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-110300,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-110800,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-111600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-112100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-112900,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-113400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-114200,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-114700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-115500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-120100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-120700,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-121400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-122200,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-122700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-123500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-124000,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-124800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-125300,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-130100,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-130600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-131400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-131900,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-132700,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-133200,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-133800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-134500,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-135200,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-135800,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-140500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-141100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-141800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-142400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-143100,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-143700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-144400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-145000,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-145600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-150300,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-150700,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-151600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-152200,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-152900,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-153500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-154200,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-154800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-155400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-160000,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-160700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-161300,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-162000,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-162600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-163300,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-164100,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-164600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-165400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-3-1-170100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-4-1-170900,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-171300,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-172300,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-172700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-173600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-174100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-3-1-174800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-4-1-175400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-180000,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-180700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-181500,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-182400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-6-1-183000,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-7-1-184400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-184700,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-190400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-190900,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-6-1-192100,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-7-1-192800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-193700,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-194800,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-5-1-200000,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-201600,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-202900,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-5-1-204300,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-210600,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-1-1-211400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-1-1-215200,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-220400,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-224400,Toison d'Or,,0
4-L9,23_LAV,4-L9-R-2,23-L9-2-1-232300,Monge Cité de la gastronomie,,1
4-L9,23_LAV,4-L9-A-11,23-L9-2-1-240500,Toison d'Or,,0
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-115600,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-120200,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-120900,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-121600,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-122400,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-123100,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-123900,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-124600,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-125400,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-130100,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-130800,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-131600,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-132200,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-133000,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-133700,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-134400,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-135100,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-135800,Les Ateliers,,1
4-NAVC,22_Dimanche,4-NAVC-A-5,22-NAVC-1-B-140500,Carraz,,0
4-NAVC,22_Dimanche,4-NAVC-R-4,22-NAVC-1-B-141200,Les Ateliers,,1
