trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time,schedule_relationship
13-CO-5-1-093900,4-10071,0,0,1698743580,0,1698743580,SCHEDULED
13-CO-5-1-093900,4-489,0,0,1698743704,0,1698743704,SCHEDULED
13-CO-5-1-093900,4-490,0,0,1698743766,0,1698743766,SCHEDULED
13-CO-5-1-093900,4-905,0,0,1698743812,0,1698743812,SCHEDULED
13-CO-5-1-093900,4-906,0,0,1698743861,0,1698743861,SCHEDULED
13-CO-5-1-093900,4-907,0,0,1698743940,0,1698743940,SCHEDULED
13-CO-5-1-093900,4-983,0,0,1698744050,0,1698744050,SCHEDULED
13-CO-5-1-093900,4-984,0,0,1698744127,0,1698744127,SCHEDULED
13-CO-5-1-093900,4-985,0,0,1698744187,0,1698744187,SCHEDULED
13-CO-5-1-093900,4-986,0,0,1698744300,0,1698744300,SCHEDULED
13-CO-5-1-093900,4-443,0,0,1698744338,0,1698744338,SCHEDULED
13-CO-5-1-093900,4-987,0,0,1698744371,0,1698744371,SCHEDULED
13-CO-5-1-093900,4-988,0,0,1698744466,0,1698744466,SCHEDULED
13-CO-5-1-093900,4-10059,0,0,1698744540,0,1698744540,SCHEDULED
13-CO-5-1-093900,4-1207,0,0,1698744644,0,1698744644,SCHEDULED
13-CO-5-1-093900,4-1599,0,0,1698744720,0,1698744720,SCHEDULED
13-CO-6-1-085700,4-356,0,-1255,1698737765,40,1698739060,SCHEDULED
13-CO-6-1-085700,4-357,0,-8,1698739110,12,1698739130,SCHEDULED
13-CO-6-1-085700,4-387,0,-41,1698739185,-19,1698739207,SCHEDULED
13-CO-6-1-085700,4-394,0,-42,1698739235,-17,1698739260,SCHEDULED
13-CO-6-1-085700,4-1339,0,-10,1698739310,-10,1698739310,SCHEDULED
13-CO-6-1-085700,4-980,0,-10,1698739349,-2,1698739357,SCHEDULED
13-CO-6-1-085700,4-628,0,20,1698739460,20,1698739460,SCHEDULED
13-CO-6-1-085700,4-629,0,0,1698739485,25,1698739510,SCHEDULED
13-CO-6-1-085700,4-630,0,-2,1698739585,23,1698739610,SCHEDULED
13-CO-6-1-085700,4-632,0,-45,1698739635,-22,1698739658,SCHEDULED
13-CO-6-1-085700,4-650,0,-40,1698739710,-22,1698739728,SCHEDULED
13-CO-6-1-085700,4-679,0,-65,1698739735,-32,1698739768,SCHEDULED
13-CO-6-1-085700,4-680,0,3,1698739910,3,1698739910,SCHEDULED
13-CO-6-1-085700,4-447,0,-13,1698739960,3,1698739976,SCHEDULED
13-CO-6-1-085700,4-1205,0,-30,1698740010,-5,1698740035,SCHEDULED
13-CO-6-1-085700,4-875,0,-41,1698740060,-41,1698740060,SCHEDULED
13-CO-6-1-085700,4-876,0,-65,1698740085,-42,1698740108,SCHEDULED
13-CO-6-1-085700,4-877,0,-64,1698740160,-42,1698740182,SCHEDULED
13-CO-6-1-085700,4-10057,0,-49,1698740232,-49,1698740232,SCHEDULED
13-CO-6-1-085700,4-293,0,-64,1698740276,-39,1698740301,SCHEDULED
13-CO-6-1-085700,4-878,0,-46,1698740351,-21,1698740376,SCHEDULED
13-CO-6-1-085700,4-879,0,-32,1698740426,-21,1698740437,SCHEDULED
13-CO-6-1-085700,4-880,0,-44,1698740476,-21,1698740499,SCHEDULED
13-CO-6-1-085700,4-881,0,-13,1698740573,12,1698740598,SCHEDULED
13-CO-6-1-085700,4-903,0,-5,1698740623,20,1698740648,SCHEDULED
13-CO-6-1-085700,4-831,0,22,1698740722,47,1698740747,SCHEDULED
13-CO-6-1-085700,4-832,0,53,1698740793,53,1698740793,SCHEDULED
13-CO-6-1-085700,4-10064,0,47,1698740861,47,1698740861,SCHEDULED
13-CO-6-1-085700,4-10065,0,53,1698740913,53,1698740913,SCHEDULED
13-CO-6-1-085700,4-10071,0,30,1698740970,30,1698740970,SCHEDULED
13-CO-6-1-085700,4-489,0,30,1698741094,30,1698741094,SCHEDULED
13-CO-6-1-085700,4-490,0,30,1698741156,30,1698741156,SCHEDULED
13-CO-6-1-085700,4-905,0,47,1698741219,47,1698741219,SCHEDULED
13-CO-6-1-085700,4-906,0,53,1698741274,53,1698741274,SCHEDULED
13-CO-6-1-085700,4-907,0,30,1698741330,30,1698741330,SCHEDULED
13-CO-6-1-085700,4-983,0,47,1698741457,47,1698741457,SCHEDULED
13-CO-6-1-085700,4-984,0,30,1698741517,30,1698741517,SCHEDULED
13-CO-6-1-085700,4-985,0,30,1698741577,30,1698741577,SCHEDULED
13-CO-6-1-085700,4-986,0,30,1698741690,30,1698741690,SCHEDULED
13-CO-6-1-085700,4-443,0,21,1698741709,21,1698741709,SCHEDULED
13-CO-6-1-085700,4-987,0,48,1698741761,48,1698741761,SCHEDULED
13-CO-6-1-085700,4-988,0,31,1698741816,31,1698741816,SCHEDULED
13-CO-6-1-085700,4-10059,0,32,1698741872,32,1698741872,SCHEDULED
13-CO-6-1-085700,4-1207,0,50,1698741994,50,1698741994,SCHEDULED
13-CO-6-1-085700,4-1599,0,32,1698742052,32,1698742052,SCHEDULED
13-CO-7-1-091700,4-1599,1,-380,1698739840,0,1698740220,SCHEDULED
13-CO-7-1-091700,4-149,1,8,1698740237,8,1698740237,SCHEDULED
13-CO-7-1-091700,4-150,1,8,1698740276,8,1698740276,SCHEDULED
13-CO-7-1-091700,4-1243,1,8,1698740312,8,1698740312,SCHEDULED
13-CO-7-1-091700,4-1210,1,14,1698740363,14,1698740363,SCHEDULED
13-CO-7-1-091700,4-10061,1,-12,1698740388,-6,1698740394,SCHEDULED
13-CO-7-1-091700,4-968,1,-17,1698740463,25,1698740505,SCHEDULED
13-CO-7-1-091700,4-969,1,25,1698740589,40,1698740604,SCHEDULED
13-CO-7-1-091700,4-417,1,26,1698740630,26,1698740630,SCHEDULED
13-CO-7-1-091700,4-978,1,26,1698740666,36,1698740676,SCHEDULED
13-CO-7-1-091700,4-970,1,17,1698740755,21,1698740759,SCHEDULED
13-CO-7-1-091700,4-674,1,22,1698740855,22,1698740855,SCHEDULED
13-CO-7-1-091700,4-971,1,22,1698740915,22,1698740915,SCHEDULED
13-CO-7-1-091700,4-861,1,41,1698741041,41,1698741041,SCHEDULED
13-CO-7-1-091700,4-862,1,8,1698741095,8,1698741095,SCHEDULED
13-CO-7-1-091700,4-863,1,21,1698741158,21,1698741158,SCHEDULED
13-CO-7-1-091700,4-531,1,41,1698741219,41,1698741219,SCHEDULED
13-CO-7-1-091700,4-532,1,41,1698741275,41,1698741275,SCHEDULED
13-CO-7-1-091700,4-539,1,41,1698741401,41,1698741401,SCHEDULED
13-CO-7-1-091700,4-10067,1,8,1698741456,8,1698741456,SCHEDULED
13-CO-7-1-091700,4-10066,1,8,1698741513,8,1698741513,SCHEDULED
13-CO-7-1-091700,4-828,1,41,1698741640,41,1698741640,SCHEDULED
13-CO-7-1-091700,4-829,1,41,1698741701,41,1698741701,SCHEDULED
13-CO-7-1-091700,4-865,1,8,1698741754,8,1698741754,SCHEDULED
13-CO-7-1-091700,4-1212,1,41,1698741810,41,1698741810,SCHEDULED
13-CO-7-1-091700,4-866,1,41,1698741881,41,1698741881,SCHEDULED
13-CO-7-1-091700,4-867,1,20,1698741932,20,1698741932,SCHEDULED
13-CO-7-1-091700,4-868,1,41,1698742067,41,1698742067,SCHEDULED
13-CO-7-1-091700,4-326,1,41,1698742121,41,1698742121,SCHEDULED
13-CO-7-1-091700,4-10058,1,41,1698742160,41,1698742160,SCHEDULED
13-CO-7-1-091700,4-869,1,21,1698742181,21,1698742181,SCHEDULED
13-CO-7-1-091700,4-870,1,21,1698742242,21,1698742242,SCHEDULED
13-CO-7-1-091700,4-871,1,41,1698742305,41,1698742305,SCHEDULED
13-CO-7-1-091700,4-1213,1,41,1698742361,41,1698742361,SCHEDULED
13-CO-7-1-091700,4-412,1,41,1698742414,41,1698742414,SCHEDULED
13-CO-7-1-091700,4-685,1,20,1698742470,20,1698742470,SCHEDULED
13-CO-7-1-091700,4-686,1,41,1698742601,41,1698742601,SCHEDULED
13-CO-7-1-091700,4-653,1,8,1698742655,8,1698742655,SCHEDULED
13-CO-7-1-091700,4-601,1,41,1698742781,41,1698742781,SCHEDULED
13-CO-7-1-091700,4-603,1,8,1698742835,8,1698742835,SCHEDULED
13-CO-7-1-091700,4-604,1,8,1698742893,8,1698742893,SCHEDULED
13-CO-7-1-091700,4-605,1,41,1698742961,41,1698742961,SCHEDULED
13-CO-7-1-091700,4-974,1,41,1698743089,41,1698743089,SCHEDULED
13-CO-7-1-091700,4-1214,1,41,1698743141,41,1698743141,SCHEDULED
13-CO-7-1-091700,4-395,1,41,1698743192,41,1698743192,SCHEDULED
13-CO-7-1-091700,4-401,1,41,1698743251,41,1698743251,SCHEDULED
13-CO-7-1-091700,4-364,1,41,1698743318,41,1698743318,SCHEDULED
13-CO-7-1-091700,4-356,1,41,1698743441,41,1698743441,SCHEDULED
13-CO-8-1-084200,4-356,0,-1169,1698736951,56,1698738176,SCHEDULED
13-CO-8-1-084200,4-357,0,33,1698738251,58,1698738276,SCHEDULED
13-CO-8-1-084200,4-387,0,25,1698738351,55,1698738381,SCHEDULED
13-CO-8-1-084200,4-394,0,99,1698738476,124,1698738501,SCHEDULED
13-CO-8-1-084200,4-1339,0,131,1698738551,156,1698738576,SCHEDULED
13-CO-8-1-084200,4-980,0,156,1698738615,156,1698738615,SCHEDULED
13-CO-8-1-084200,4-628,0,211,1698738751,211,1698738751,SCHEDULED
13-CO-8-1-084200,4-629,0,191,1698738776,241,1698738826,SCHEDULED
13-CO-8-1-084200,4-630,0,214,1698738901,240,1698738927,SCHEDULED
13-CO-8-1-084200,4-632,0,186,1698738966,231,1698739011,SCHEDULED
13-CO-8-1-084200,4-650,0,200,1698739050,231,1698739081,SCHEDULED
13-CO-8-1-084200,4-679,0,211,1698739111,231,1698739131,SCHEDULED
13-CO-8-1-084200,4-680,0,243,1698739250,243,1698739250,SCHEDULED
13-CO-8-1-084200,4-447,0,227,1698739300,243,1698739316,SCHEDULED
13-CO-8-1-084200,4-1205,0,258,1698739398,258,1698739398,SCHEDULED
13-CO-8-1-084200,4-875,0,247,1698739448,273,1698739474,SCHEDULED
13-CO-8-1-084200,4-876,0,273,1698739523,273,1698739523,SCHEDULED
13-CO-8-1-084200,4-877,0,324,1698739648,324,1698739648,SCHEDULED
13-CO-8-1-084200,4-10057,0,317,1698739698,317,1698739698,SCHEDULED
13-CO-8-1-084200,4-293,0,308,1698739748,358,1698739798,SCHEDULED
13-CO-8-1-084200,4-878,0,351,1698739848,351,1698739848,SCHEDULED
13-CO-8-1-084200,4-879,0,340,1698739898,351,1698739909,SCHEDULED
13-CO-8-1-084200,4-880,0,328,1698739948,351,1698739971,SCHEDULED
13-CO-8-1-084200,4-881,0,312,1698739998,337,1698740023,SCHEDULED
13-CO-8-1-084200,4-903,0,320,1698740048,337,1698740065,SCHEDULED
13-CO-8-1-084200,4-831,0,298,1698740098,323,1698740123,SCHEDULED
13-CO-8-1-084200,4-832,0,318,1698740148,326,1698740156,SCHEDULED
13-CO-8-1-084200,4-10064,0,336,1698740222,336,1698740222,SCHEDULED
13-CO-8-1-084200,4-10065,0,341,1698740261,342,1698740262,SCHEDULED
13-CO-8-1-084200,4-10071,0,343,1698740323,349,1698740329,SCHEDULED
13-CO-8-1-084200,4-489,0,318,1698740422,344,1698740448,SCHEDULED
13-CO-8-1-084200,4-490,0,298,1698740464,298,1698740464,SCHEDULED
13-CO-8-1-084200,4-905,0,286,1698740498,286,1698740498,SCHEDULED
13-CO-8-1-084200,4-906,0,262,1698740523,262,1698740523,SCHEDULED
13-CO-8-1-084200,4-907,0,208,1698740548,233,1698740573,SCHEDULED
13-CO-8-1-084200,4-983,0,217,1698740667,242,1698740692,SCHEDULED
13-CO-8-1-084200,4-984,0,215,1698740742,240,1698740767,SCHEDULED
13-CO-8-1-084200,4-985,0,253,1698740840,253,1698740840,SCHEDULED
13-CO-8-1-084200,4-986,0,218,1698740918,218,1698740918,SCHEDULED
13-CO-8-1-084200,4-443,0,215,1698740943,215,1698740943,SCHEDULED
13-CO-8-1-084200,4-987,0,215,1698740968,215,1698740968,SCHEDULED
13-CO-8-1-084200,4-988,0,253,1698741078,253,1698741078,SCHEDULED
13-CO-8-1-084200,4-10059,0,218,1698741098,218,1698741098,SCHEDULED
13-CO-8-1-084200,4-1207,0,215,1698741199,215,1698741199,SCHEDULED
13-CO-8-1-084200,4-1599,0,218,1698741278,218,1698741278,SCHEDULED
13-CO-8-1-094700,4-1599,1,-960,1698741060,0,1698742020,SCHEDULED
13-CO-8-1-094700,4-149,1,0,1698742029,0,1698742029,SCHEDULED
13-CO-8-1-094700,4-150,1,0,1698742068,0,1698742068,SCHEDULED
13-CO-8-1-094700,4-1243,1,0,1698742104,0,1698742104,SCHEDULED
13-CO-8-1-094700,4-1210,1,0,1698742149,0,1698742149,SCHEDULED
13-CO-8-1-094700,4-10061,1,0,1698742200,0,1698742200,SCHEDULED
13-CO-8-1-094700,4-968,1,0,1698742300,0,1698742300,SCHEDULED
13-CO-8-1-094700,4-969,1,0,1698742405,0,1698742405,SCHEDULED
13-CO-8-1-094700,4-417,1,0,1698742455,0,1698742455,SCHEDULED
13-CO-8-1-094700,4-978,1,0,1698742500,0,1698742500,SCHEDULED
13-CO-8-1-094700,4-970,1,0,1698742581,0,1698742581,SCHEDULED
13-CO-8-1-094700,4-674,1,0,1698742661,0,1698742661,SCHEDULED
13-CO-8-1-094700,4-971,1,0,1698742711,0,1698742711,SCHEDULED
13-CO-8-1-094700,4-861,1,0,1698742800,0,1698742800,SCHEDULED
13-CO-8-1-094700,4-862,1,0,1698742887,0,1698742887,SCHEDULED
13-CO-8-1-094700,4-863,1,0,1698742937,0,1698742937,SCHEDULED
13-CO-8-1-094700,4-531,1,0,1698742978,0,1698742978,SCHEDULED
13-CO-8-1-094700,4-532,1,0,1698743034,0,1698743034,SCHEDULED
13-CO-8-1-094700,4-539,1,0,1698743160,0,1698743160,SCHEDULED
13-CO-8-1-094700,4-10067,1,0,1698743248,0,1698743248,SCHEDULED
13-CO-8-1-094700,4-10066,1,0,1698743305,0,1698743305,SCHEDULED
13-CO-8-1-094700,4-828,1,0,1698743399,0,1698743399,SCHEDULED
13-CO-8-1-094700,4-829,1,0,1698743460,0,1698743460,SCHEDULED
13-CO-8-1-094700,4-865,1,0,1698743546,0,1698743546,SCHEDULED
13-CO-8-1-094700,4-1212,1,0,1698743569,0,1698743569,SCHEDULED
13-CO-8-1-094700,4-866,1,0,1698743640,0,1698743640,SCHEDULED
13-CO-8-1-094700,4-867,1,0,1698743712,0,1698743712,SCHEDULED
13-CO-8-1-094700,4-868,1,0,1698743826,0,1698743826,SCHEDULED
13-CO-8-1-094700,4-326,1,0,1698743880,0,1698743880,SCHEDULED
13-CO-8-1-094700,4-10058,1,0,1698743919,0,1698743919,SCHEDULED
13-CO-8-1-094700,4-869,1,0,1698743960,0,1698743960,SCHEDULED
13-CO-8-1-094700,4-870,1,0,1698744021,0,1698744021,SCHEDULED
13-CO-8-1-094700,4-871,1,0,1698744064,0,1698744064,SCHEDULED
13-CO-8-1-094700,4-1213,1,0,1698744120,0,1698744120,SCHEDULED
13-CO-8-1-094700,4-412,1,0,1698744173,0,1698744173,SCHEDULED
13-CO-8-1-094700,4-685,1,0,1698744250,0,1698744250,SCHEDULED
13-CO-8-1-094700,4-686,1,0,1698744360,0,1698744360,SCHEDULED
13-CO-8-1-094700,4-653,1,0,1698744447,0,1698744447,SCHEDULED
13-CO-8-1-094700,4-601,1,0,1698744540,0,1698744540,SCHEDULED
13-CO-8-1-094700,4-603,1,0,1698744627,0,1698744627,SCHEDULED
13-CO-8-1-094700,4-604,1,0,1698744685,0,1698744685,SCHEDULED
13-CO-8-1-094700,4-605,1,0,1698744720,0,1698744720,SCHEDULED
13-CO-8-1-094700,4-974,1,0,1698744848,0,1698744848,SCHEDULED
13-CO-8-1-094700,4-1214,1,0,1698744900,0,1698744900,SCHEDULED
13-CO-8-1-094700,4-395,1,0,1698744961,0,1698744961,SCHEDULED
13-CO-8-1-094700,4-401,1,0,1698745032,0,1698745032,SCHEDULED
13-CO-8-1-094700,4-364,1,0,1698745113,0,1698745113,SCHEDULED
13-CO-8-1-094700,4-356,1,0,1698745260,0,1698745260,SCHEDULED
13-CO-9-1-084800,4-1599,1,-769,1698737711,3,1698738483,SCHEDULED
13-CO-9-1-084800,4-149,1,3,1698738492,3,1698738492,SCHEDULED
13-CO-9-1-084800,4-150,1,5,1698738533,5,1698738533,SCHEDULED
13-CO-9-1-084800,4-1243,1,-6,1698738558,5,1698738569,SCHEDULED
13-CO-9-1-084800,4-1210,1,-1,1698738608,5,1698738614,SCHEDULED
13-CO-9-1-084800,4-10061,1,-10,1698738650,5,1698738665,SCHEDULED
13-CO-9-1-084800,4-968,1,5,1698738745,5,1698738745,SCHEDULED
13-CO-9-1-084800,4-969,1,-17,1698738807,1,1698738825,SCHEDULED
13-CO-9-1-084800,4-417,1,-7,1698738857,1,1698738865,SCHEDULED
13-CO-9-1-084800,4-978,1,-18,1698738882,1,1698738901,SCHEDULED
13-CO-9-1-084800,4-970,1,-41,1698738957,-19,1698738979,SCHEDULED
13-CO-9-1-084800,4-674,1,-61,1698739032,-36,1698739057,SCHEDULED
13-CO-9-1-084800,4-971,1,-71,1698739082,-45,1698739108,SCHEDULED
13-CO-9-1-084800,4-861,1,-28,1698739232,-28,1698739232,SCHEDULED
13-CO-9-1-084800,4-862,1,-50,1698739282,-28,1698739304,SCHEDULED
13-CO-9-1-084800,4-863,1,-42,1698739332,-42,1698739332,SCHEDULED
13-CO-9-1-084800,4-531,1,-50,1698739358,-26,1698739382,SCHEDULED
13-CO-9-1-084800,4-532,1,-26,1698739429,-26,1698739429,SCHEDULED
13-CO-9-1-084800,4-539,1,-53,1698739507,-26,1698739534,SCHEDULED
13-CO-9-1-084800,4-10067,1,-59,1698739607,-59,1698739607,SCHEDULED
13-CO-9-1-084800,4-10066,1,-92,1698739642,-92,1698739642,SCHEDULED
13-CO-9-1-084800,4-828,1,-140,1698739707,-115,1698739732,SCHEDULED
13-CO-9-1-084800,4-829,1,-162,1698739758,-38,1698739882,SCHEDULED
13-CO-9-1-084800,4-865,1,-38,1698739968,-38,1698739968,SCHEDULED
13-CO-9-1-084800,4-1212,1,-38,1698739991,-27,1698740002,SCHEDULED
13-CO-9-1-084800,4-866,1,-43,1698740057,-27,1698740073,SCHEDULED
13-CO-9-1-084800,4-867,1,-47,1698740107,-47,1698740107,SCHEDULED
13-CO-9-1-084800,4-868,1,-58,1698740182,-47,1698740193,SCHEDULED
13-CO-9-1-084800,4-326,1,-49,1698740231,-24,1698740256,SCHEDULED
13-CO-9-1-084800,4-10058,1,-27,1698740302,-24,1698740305,SCHEDULED
13-CO-9-1-084800,4-869,1,-24,1698740356,-24,1698740356,SCHEDULED
13-CO-9-1-084800,4-870,1,-21,1698740435,-4,1698740452,SCHEDULED
13-CO-9-1-084800,4-871,1,-8,1698740503,-4,1698740507,SCHEDULED
13-CO-9-1-084800,4-1213,1,-27,1698740553,-2,1698740578,SCHEDULED
13-CO-9-1-084800,4-412,1,-5,1698740628,-2,1698740631,SCHEDULED
13-CO-9-1-084800,4-685,1,-25,1698740685,-25,1698740685,SCHEDULED
13-CO-9-1-084800,4-686,1,-43,1698740777,-43,1698740777,SCHEDULED
13-CO-9-1-084800,4-653,1,-55,1698740852,-55,1698740852,SCHEDULED
13-CO-9-1-084800,4-601,1,-33,1698740967,-33,1698740967,SCHEDULED
13-CO-9-1-084800,4-603,1,-55,1698741032,-55,1698741032,SCHEDULED
13-CO-9-1-084800,4-604,1,-55,1698741090,-55,1698741090,SCHEDULED
13-CO-9-1-084800,4-605,1,-33,1698741147,-33,1698741147,SCHEDULED
13-CO-9-1-084800,4-974,1,-44,1698741264,-44,1698741264,SCHEDULED
13-CO-9-1-084800,4-1214,1,-33,1698741327,-33,1698741327,SCHEDULED
13-CO-9-1-084800,4-395,1,-25,1698741386,-25,1698741386,SCHEDULED
13-CO-9-1-084800,4-401,1,-25,1698741445,-25,1698741445,SCHEDULED
13-CO-9-1-084800,4-364,1,-33,1698741504,-33,1698741504,SCHEDULED
13-CO-9-1-084800,4-356,1,-33,1698741627,-33,1698741627,SCHEDULED
13-CO-9-1-095400,4-356,0,-780,1698741660,0,1698742440,SCHEDULED
13-CO-9-1-095400,4-357,0,0,1698742538,0,1698742538,SCHEDULED
13-CO-9-1-095400,4-387,0,0,1698742646,0,1698742646,SCHEDULED
13-CO-9-1-095400,4-394,0,0,1698742697,0,1698742697,SCHEDULED
13-CO-9-1-095400,4-1339,0,0,1698742740,0,1698742740,SCHEDULED
13-CO-9-1-095400,4-980,0,0,1698742799,0,1698742799,SCHEDULED
13-CO-9-1-095400,4-628,0,0,1698742920,0,1698742920,SCHEDULED
13-CO-9-1-095400,4-629,0,0,1698742965,0,1698742965,SCHEDULED
13-CO-9-1-095400,4-630,0,0,1698743067,0,1698743067,SCHEDULED
13-CO-9-1-095400,4-632,0,0,1698743160,0,1698743160,SCHEDULED
13-CO-9-1-095400,4-650,0,0,1698743230,0,1698743230,SCHEDULED
13-CO-9-1-095400,4-679,0,0,1698743280,0,1698743280,SCHEDULED
13-CO-9-1-095400,4-680,0,0,1698743387,0,1698743387,SCHEDULED
13-CO-9-1-095400,4-447,0,0,1698743453,0,1698743453,SCHEDULED
13-CO-9-1-095400,4-1205,0,0,1698743520,0,1698743520,SCHEDULED
13-CO-9-1-095400,4-875,0,0,1698743593,0,1698743593,SCHEDULED
13-CO-9-1-095400,4-876,0,0,1698743652,0,1698743652,SCHEDULED
13-CO-9-1-095400,4-877,0,0,1698743741,0,1698743741,SCHEDULED
13-CO-9-1-095400,4-10057,0,0,1698743809,0,1698743809,SCHEDULED
13-CO-9-1-095400,4-293,0,0,1698743880,0,1698743880,SCHEDULED
13-CO-9-1-095400,4-878,0,0,1698743937,0,1698743937,SCHEDULED
13-CO-9-1-095400,4-879,0,0,1698743998,0,1698743998,SCHEDULED
13-CO-9-1-095400,4-880,0,0,1698744060,0,1698744060,SCHEDULED
13-CO-9-1-095400,4-881,0,0,1698744148,0,1698744148,SCHEDULED
13-CO-9-1-095400,4-903,0,0,1698744204,0,1698744204,SCHEDULED
13-CO-9-1-095400,4-831,0,0,1698744300,0,1698744300,SCHEDULED
13-CO-9-1-095400,4-832,0,0,1698744330,0,1698744330,SCHEDULED
13-CO-9-1-095400,4-10064,0,0,1698744386,0,1698744386,SCHEDULED
13-CO-9-1-095400,4-10065,0,0,1698744420,0,1698744420,SCHEDULED
13-CO-9-1-095400,4-10071,0,0,1698744480,0,1698744480,SCHEDULED
13-CO-9-1-095400,4-489,0,0,1698744604,0,1698744604,SCHEDULED
13-CO-9-1-095400,4-490,0,0,1698744666,0,1698744666,SCHEDULED
13-CO-9-1-095400,4-905,0,0,1698744712,0,1698744712,SCHEDULED
13-CO-9-1-095400,4-906,0,0,1698744761,0,1698744761,SCHEDULED
13-CO-9-1-095400,4-907,0,0,1698744840,0,1698744840,SCHEDULED
13-CO-9-1-095400,4-983,0,0,1698744950,0,1698744950,SCHEDULED
13-CO-9-1-095400,4-984,0,0,1698745027,0,1698745027,SCHEDULED
13-CO-9-1-095400,4-985,0,0,1698745087,0,1698745087,SCHEDULED
13-CO-9-1-095400,4-986,0,0,1698745200,0,1698745200,SCHEDULED
13-CO-9-1-095400,4-443,0,0,1698745238,0,1698745238,SCHEDULED
13-CO-9-1-095400,4-987,0,0,1698745271,0,1698745271,SCHEDULED
13-CO-9-1-095400,4-988,0,0,1698745366,0,1698745366,SCHEDULED
13-CO-9-1-095400,4-10059,0,0,1698745440,0,1698745440,SCHEDULED
13-CO-9-1-095400,4-1207,0,0,1698745544,0,1698745544,SCHEDULED
13-CO-9-1-095400,4-1599,0,0,1698745620,0,1698745620,SCHEDULED
13-CITY-1-1-093400,4-1692,0,-585,1698740655,0,1698741240,SCHEDULED
13-CITY-1-1-093400,4-1606,0,0,1698741360,0,1698741360,SCHEDULED
13-CITY-1-1-093400,4-1677,0,0,1698741407,0,1698741407,SCHEDULED
13-CITY-1-1-093400,4-1081,0,0,1698741477,0,1698741477,SCHEDULED
13-CITY-1-1-093400,4-1082,0,0,1698741521,0,1698741521,SCHEDULED
13-CITY-1-1-093400,4-1678,0,0,1698741561,0,1698741561,SCHEDULED
13-CITY-1-1-093400,4-180,0,0,1698741660,0,1698741660,SCHEDULED
13-CITY-1-1-093400,4-181,0,0,1698741721,0,1698741721,SCHEDULED
13-CITY-1-1-093400,4-1679,0,0,1698741794,0,1698741794,SCHEDULED
13-CITY-1-1-093400,4-1680,0,0,1698741845,0,1698741845,SCHEDULED
13-CITY-1-1-093400,4-1681,0,0,1698741895,0,1698741895,SCHEDULED
13-CITY-1-1-093400,4-273,0,0,1698741960,0,1698741960,SCHEDULED
13-CITY-1-1-093400,4-1182,0,0,1698742023,0,1698742023,SCHEDULED
13-CITY-1-1-093400,4-1084,0,0,1698742080,0,1698742080,SCHEDULED
13-CITY-1-1-093400,4-1085,0,0,1698742138,0,1698742138,SCHEDULED
13-CITY-1-1-093400,4-1442,0,0,1698742260,0,1698742260,SCHEDULED
13-CITY-1-1-093400,4-236,0,0,1698742444,0,1698742444,SCHEDULED
13-CITY-1-1-093400,4-237,0,0,1698742560,0,1698742560,SCHEDULED
13-CITY-2-1-092500,4-237,1,-56,1698740644,-21,1698740679,SCHEDULED
13-CITY-2-1-092500,4-1224,1,0,0,-19,1698740741,SCHEDULED
13-CITY-2-1-094500,4-1692,0,-540,1698741360,0,1698741900,SCHEDULED
13-CITY-2-1-094500,4-1606,0,0,1698742020,0,1698742020,SCHEDULED
13-CITY-2-1-094500,4-1677,0,0,1698742067,0,1698742067,SCHEDULED
13-CITY-2-1-094500,4-1081,0,0,1698742137,0,1698742137,SCHEDULED
13-CITY-2-1-094500,4-1082,0,0,1698742181,0,1698742181,SCHEDULED
13-CITY-2-1-094500,4-1678,0,0,1698742221,0,1698742221,SCHEDULED
13-CITY-2-1-094500,4-180,0,0,1698742320,0,1698742320,SCHEDULED
13-CITY-2-1-094500,4-181,0,0,1698742381,0,1698742381,SCHEDULED
13-CITY-2-1-094500,4-1679,0,0,1698742454,0,1698742454,SCHEDULED
13-CITY-2-1-094500,4-1680,0,0,1698742505,0,1698742505,SCHEDULED
13-CITY-2-1-094500,4-1681,0,0,1698742555,0,1698742555,SCHEDULED
13-CITY-2-1-094500,4-273,0,0,1698742620,0,1698742620,SCHEDULED
13-CITY-2-1-094500,4-1182,0,0,1698742683,0,1698742683,SCHEDULED
13-CITY-2-1-094500,4-1084,0,0,1698742740,0,1698742740,SCHEDULED
13-CITY-2-1-094500,4-1085,0,0,1698742798,0,1698742798,SCHEDULED
13-CITY-2-1-094500,4-1442,0,0,1698742920,0,1698742920,SCHEDULED
13-CITY-2-1-094500,4-236,0,0,1698743104,0,1698743104,SCHEDULED
13-CITY-2-1-094500,4-237,0,0,1698743220,0,1698743220,SCHEDULED
13-CITY-3-1-091200,4-1692,0,-657,1698739263,143,1698740063,SCHEDULED
13-CITY-3-1-091200,4-1606,0,148,1698740188,223,1698740263,SCHEDULED
13-CITY-3-1-091200,4-1677,0,223,1698740310,223,1698740310,SCHEDULED
13-CITY-3-1-091200,4-1081,0,208,1698740365,208,1698740365,SCHEDULED
13-CITY-3-1-091200,4-1082,0,189,1698740390,214,1698740415,SCHEDULED
13-CITY-3-1-091200,4-1678,0,214,1698740455,214,1698740455,SCHEDULED
13-CITY-3-1-091200,4-180,0,211,1698740551,211,1698740551,SCHEDULED
13-CITY-3-1-091200,4-181,0,201,1698740602,201,1698740602,SCHEDULED
