trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time
23-T2-12-1-141553,4-1532,0,0,1697719796,0,1697719796
23-T2-12-1-141553,4-1531,0,0,1697719886,0,1697719886
23-T2-12-1-141553,4-1668,0,0,1697719957,0,1697719957
23-T2-13-1-132505,4-1509,1,55,1697714760,55,1697714760
23-T2-13-1-132505,4-1538,1,17,1697714810,48,1697714841
23-T2-13-1-132505,4-1539,1,17,1697714900,48,1697714931
23-T2-13-1-132505,4-1518,1,17,1697715054,48,1697715085
23-T2-13-1-132505,4-1514,1,20,1697715119,60,1697715159
23-T2-13-1-132505,4-1498,1,23,1697715244,60,1697715281
23-T2-13-1-132505,4-1508,1,21,1697715352,60,1697715391
23-T2-13-1-132505,4-1505,1,16,1697715457,59,1697715500
23-T2-13-1-132505,4-1497,1,9,1697715557,75,1697715623
23-T2-13-1-132505,4-1510,1,4,1697715692,90,1697715778
23-T2-13-1-132505,4-1536,1,23,1697715842,69,1697715888
23-T2-13-1-132505,4-1494,1,18,1697715937,78,1697715997
23-T2-13-1-132505,4-1499,1,43,1697716037,138,1697716132
23-T2-13-1-132505,4-1537,1,70,1697716257,120,1697716307
23-T2-13-1-132505,4-1507,1,65,1697716352,116,1697716403
23-T2-13-1-132505,4-1504,1,83,1697716465,83,1697716465
23-T2-13-1-132505,4-1490,1,95,1697716589,95,1697716589
23-T2-13-1-132505,4-1502,1,76,1697716655,76,1697716655
23-T2-13-1-132505,4-1540,1,76,1697716770,76,1697716770
23-T2-13-1-132505,4-1496,1,76,1697716890,76,1697716890
23-T2-13-1-132505,4-1459,1,112,1697717066,112,1697717066
23-T2-13-1-140843,4-1459,0,-369,1697716954,0,1697717323
23-T2-13-1-140843,4-1464,0,0,1697717443,0,1697717443
23-T2-13-1-140843,4-1533,0,0,1697717563,0,1697717563
23-T2-13-1-140843,4-1469,0,0,1697717678,0,1697717678
23-T2-13-1-140843,4-1457,0,0,1697717778,0,1697717778
23-T2-13-1-140843,4-1471,0,0,1697717870,0,1697717870
23-T2-13-1-140843,4-1474,0,0,1697717960,0,1697717960
23-T2-13-1-140843,4-1530,0,0,1697718064,0,1697718064
23-T2-13-1-140843,4-1467,0,0,1697718242,0,1697718242
23-T2-13-1-140843,4-1462,0,0,1697718343,0,1697718343
23-T2-13-1-140843,4-1528,0,0,1697718440,0,1697718440
23-T2-13-1-140843,4-1477,0,0,1697718563,0,1697718563
23-T2-13-1-140843,4-1465,0,0,1697718683,0,1697718683
23-T2-13-1-140843,4-1472,0,0,1697718788,0,1697718788
23-T2-13-1-140843,4-1475,0,0,1697718908,0,1697718908
23-T2-13-1-140843,4-1466,0,0,1697719017,0,1697719017
23-T2-13-1-140843,4-1484,0,0,1697719141,0,1697719141
23-T2-13-1-140843,4-1487,0,0,1697719216,0,1697719216
23-T2-13-1-140843,4-1532,0,0,1697719366,0,1697719366
23-T2-13-1-140843,4-1531,0,0,1697719456,0,1697719456
